gene,cell_line,lineage,chronos_score,is_essential,data_source,license
CD44,ACH-00302,PANC,-0.0876,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00303,PANC,-0.2507,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00304,OTHER,-0.2224,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00305,PANC,-0.0008,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00306,BREAST,0.2166,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00307,SKIN,-0.0009,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00308,LUNG,-0.118,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00309,CRC,0.0549,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00310,PANC,-0.0959,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00311,BREAST,-0.1167,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00312,LUNG,-0.2038,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00313,BREAST,0.1513,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00314,BREAST,-0.4409,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00315,BREAST,0.0597,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00316,BREAST,-0.1296,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00317,BRAIN,-0.1216,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00318,LUNG,0.1938,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00319,OTHER,-0.1671,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00320,OTHER,-0.162,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00321,PANC,-0.0796,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00322,BREAST,0.0021,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00323,PANC,-0.1263,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00324,OTHER,-0.2961,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00325,SKIN,-0.1899,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00326,HEMA,0.1322,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00327,PANC,-0.0488,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00328,SKIN,0.0077,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00329,LUNG,-0.0992,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00330,BRAIN,-0.1589,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00331,LUNG,0.1916,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00332,BRAIN,-0.0882,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00333,OTHER,-0.1265,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00334,CRC,0.1044,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00335,SKIN,-0.1684,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00336,CRC,-0.1492,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00337,BRAIN,-0.0585,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00338,CRC,-0.06,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00339,OTHER,-0.0211,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00340,CRC,0.2538,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00341,OTHER,-0.0096,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00342,HEMA,-0.4167,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00343,SKIN,-0.0111,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00344,HEMA,-0.0543,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00345,HEMA,-0.0535,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00346,OTHER,-0.0231,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00347,LUNG,-0.0643,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00348,SKIN,-0.0679,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00349,CRC,0.032,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00350,SKIN,-0.1413,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00351,CRC,-0.2022,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00352,SKIN,0.3936,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00353,SKIN,-0.1674,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00354,PANC,-0.045,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00355,PANC,-0.2843,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00356,HEMA,-0.0425,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00357,HEMA,-0.2,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00358,PANC,-0.1264,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00359,SKIN,0.0968,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00360,OTHER,0.0108,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00361,CRC,0.0253,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00362,CRC,-0.3257,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00363,CRC,0.2155,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00364,SKIN,-0.2388,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00365,BREAST,0.1693,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00366,HEMA,0.0932,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00367,BRAIN,0.0266,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00368,BREAST,-0.1882,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00369,OTHER,-0.0373,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00370,HEMA,-0.1306,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00371,LUNG,-0.0556,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00372,BREAST,-0.0975,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00373,LUNG,-0.3658,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00374,CRC,0.1083,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00375,CRC,-0.0722,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00376,OTHER,-0.1327,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00377,BREAST,-0.144,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00378,BREAST,-0.0062,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00379,BRAIN,-0.1941,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00380,PANC,-0.3983,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00381,OTHER,0.0011,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00382,HEMA,0.0179,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00383,PANC,-0.0899,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00384,BREAST,-0.2322,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00385,OTHER,-0.0467,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00386,BRAIN,-0.2797,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00387,OTHER,-0.2141,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00388,CRC,-0.1726,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00389,OTHER,0.0666,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00390,SKIN,-0.1144,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00391,CRC,-0.1272,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00392,SKIN,0.2332,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00393,BRAIN,-0.0071,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00394,CRC,-0.0092,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00395,BREAST,-0.1155,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00396,HEMA,-0.1495,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00397,LUNG,-0.388,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00398,BREAST,0.0853,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00399,BREAST,0.0072,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00400,LUNG,-0.0869,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00401,OTHER,-0.0806,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00402,HEMA,0.0504,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00403,CRC,-0.2932,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00404,OTHER,-0.1485,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00405,OTHER,-0.2304,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00406,LUNG,0.2057,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00407,HEMA,0.0713,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00408,CRC,-0.3904,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00409,OTHER,-0.2871,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00410,BRAIN,-0.0799,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00411,SKIN,-0.1309,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00412,CRC,-0.2587,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00413,OTHER,0.2317,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00414,CRC,-0.0131,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00415,LUNG,0.0112,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00416,CRC,-0.1638,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00417,HEMA,0.0483,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00418,LUNG,-0.1171,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00419,OTHER,-0.1025,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00420,SKIN,0.0317,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00421,CRC,-0.3043,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00422,CRC,0.1796,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00423,CRC,-0.0326,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00424,SKIN,0.1321,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00425,HEMA,-0.2213,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00426,LUNG,-0.1985,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00427,OTHER,-0.2343,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00428,CRC,-0.0225,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00429,HEMA,-0.0501,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00430,OTHER,-0.1297,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00431,HEMA,-0.2121,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00432,BRAIN,-0.25,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00433,HEMA,-0.0673,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00434,CRC,-0.1298,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00435,LUNG,-0.1628,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00436,CRC,0.1721,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00437,PANC,-0.0723,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00438,BRAIN,0.1305,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00439,SKIN,-0.14,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00440,OTHER,-0.0233,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00441,CRC,-0.0683,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00442,BRAIN,-0.3146,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00443,LUNG,0.1543,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00444,LUNG,-0.0803,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00445,BRAIN,0.052,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00446,OTHER,-0.1728,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00447,SKIN,-0.0847,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00448,CRC,-0.19,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00449,SKIN,0.1254,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00450,CRC,-0.0133,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00451,OTHER,-0.0049,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00452,BRAIN,0.1437,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00453,CRC,0.1135,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00454,CRC,0.0548,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00455,LUNG,-0.2733,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00456,OTHER,-0.1644,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00457,BREAST,-0.2106,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00458,HEMA,0.0491,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00459,SKIN,-0.0344,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00460,SKIN,-0.2686,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00461,CRC,-0.0883,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00462,OTHER,-0.2841,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00463,LUNG,-0.068,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00464,SKIN,-0.3083,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00465,BRAIN,0.0193,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00466,SKIN,-0.0033,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00467,OTHER,0.2262,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00468,CRC,0.0672,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00469,PANC,-0.1234,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00470,BREAST,0.0627,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00471,PANC,-0.2696,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00472,CRC,-0.2044,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00473,CRC,-0.01,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00474,LUNG,-0.3837,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00475,LUNG,-0.0656,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00476,BREAST,-0.213,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00477,SKIN,-0.0448,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00478,SKIN,-0.2217,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00479,BREAST,0.0036,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00480,BREAST,-0.0571,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00481,LUNG,0.1501,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00482,SKIN,-0.059,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00483,LUNG,-0.1753,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00484,CRC,-0.097,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00485,BREAST,-0.2616,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00486,PANC,0.0009,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00487,LUNG,0.0285,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00488,SKIN,0.3104,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00489,SKIN,-0.1533,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00490,BRAIN,-0.1002,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00491,SKIN,-0.1464,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00492,SKIN,-0.0282,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00493,LUNG,-0.0027,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00494,HEMA,-0.068,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00495,PANC,0.1029,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00496,BREAST,-0.1525,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00497,SKIN,0.0879,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00498,BREAST,0.0208,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00499,PANC,-0.0618,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00500,BRAIN,-0.1072,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00501,OTHER,0.304,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00502,OTHER,-0.1826,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00503,PANC,-0.0153,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00504,PANC,-0.1725,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00505,HEMA,0.2078,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00506,LUNG,0.073,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00507,HEMA,-0.1618,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00508,PANC,0.0169,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00509,CRC,-0.0213,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00510,CRC,-0.1375,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00511,OTHER,0.0537,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00512,CRC,-0.0016,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00513,LUNG,-0.0276,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00514,BREAST,-0.0663,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00515,CRC,0.0047,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00516,LUNG,-0.0256,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00517,BRAIN,-0.0511,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00518,CRC,-0.1562,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00519,HEMA,0.1941,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00520,OTHER,-0.2176,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00521,BREAST,0.0041,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00522,CRC,-0.108,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00523,SKIN,0.2039,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00524,CRC,-0.1955,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00525,BREAST,-0.1703,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00526,OTHER,-0.2055,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00527,OTHER,-0.0115,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00528,HEMA,-0.266,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00529,LUNG,-0.1318,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00530,BRAIN,-0.3829,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00531,BRAIN,-0.0239,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00532,BREAST,-0.135,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00533,SKIN,-0.2832,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00534,CRC,0.1028,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00535,LUNG,-0.2562,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00536,PANC,0.0595,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00537,CRC,-0.1652,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00538,CRC,0.1802,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00539,HEMA,0.0524,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00540,OTHER,-0.2112,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00541,PANC,-0.1976,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00542,HEMA,0.0308,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00543,OTHER,-0.0994,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00544,CRC,-0.0854,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00545,BREAST,0.1308,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00546,BREAST,-0.1723,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00547,CRC,-0.0463,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00548,HEMA,0.0832,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00549,BREAST,0.0614,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00550,PANC,-0.0839,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00551,CRC,-0.1033,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00552,LUNG,-0.3208,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00553,OTHER,-0.2184,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00554,CRC,-0.0122,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00555,LUNG,-0.0807,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00556,LUNG,-0.0488,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00557,PANC,0.0959,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00558,SKIN,-0.2381,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00559,PANC,-0.0954,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00560,CRC,-0.0317,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00561,LUNG,-0.1656,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00562,OTHER,0.1547,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00563,SKIN,0.0763,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00564,SKIN,-0.0165,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00565,BRAIN,0.2091,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00566,HEMA,-0.2848,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00567,CRC,-0.0612,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00568,BREAST,-0.005,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00569,PANC,-0.1972,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00570,BREAST,-0.0149,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00571,OTHER,-0.226,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00572,PANC,0.0436,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00573,HEMA,0.0987,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00574,OTHER,-0.0191,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00575,PANC,-0.3379,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00576,OTHER,-0.205,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00577,SKIN,0.0247,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00578,OTHER,-0.0568,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00579,BREAST,-0.4641,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00580,PANC,0.1264,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00581,PANC,-0.0395,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00582,CRC,-0.1829,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00583,BREAST,0.0892,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00584,OTHER,-0.1616,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00585,SKIN,-0.1633,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00586,CRC,-0.0062,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00587,BREAST,0.2072,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00588,LUNG,0.1835,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00589,CRC,-0.006,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00590,OTHER,0.0094,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00591,BREAST,0.0587,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00592,LUNG,-0.2485,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00593,SKIN,0.0366,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00594,CRC,-0.1701,0,DepMap_26Q1_simulation,CC_BY_4.0
CD44,ACH-00595,LUNG,-0.0122,0,DepMap_26Q1_simulation,CC_BY_4.0
