gene,cell_line,lineage,demeter2_score,is_essential,data_source,license
CDK4,ACH-sh0479,LUNG,-0.2281,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0480,CRC,-0.4134,1,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0481,CRC,-0.3356,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0482,BREAST,-0.1736,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0483,LUNG,-0.3048,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0484,OTHER,-0.4715,1,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0485,PANC,-0.4151,1,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0486,LUNG,-0.3457,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0487,PANC,-0.1269,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0488,LUNG,-0.5892,1,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0489,HEMA,-0.315,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0490,CRC,-0.3717,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0491,SKIN,-0.1204,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0492,CRC,-0.2814,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0493,BREAST,-0.3907,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0494,PANC,-0.3862,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0495,CRC,-0.3935,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0496,HEMA,-0.3232,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0497,BREAST,-0.295,0,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0498,HEMA,-0.5037,1,Project_Achilles_simulation,CC_BY_4.0
CDK4,ACH-sh0499,LUNG,-0.4519,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0000,SKIN,-0.3149,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0001,CRC,-0.3355,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0002,CRC,-0.4138,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0003,HEMA,-0.614,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0004,SKIN,-0.4726,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0005,LUNG,-0.4087,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0006,HEMA,-0.418,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0007,LUNG,-0.217,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0008,BREAST,-0.4187,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0009,BREAST,-0.4301,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0010,OTHER,-0.2556,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0011,OTHER,-0.2614,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0012,LUNG,-0.5263,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0013,LUNG,-0.2243,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0014,BREAST,-0.2484,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0015,CRC,-0.4426,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0016,LUNG,-0.5208,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0017,OTHER,-0.2653,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0018,HEMA,-0.3891,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0019,PANC,-0.4476,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0020,PANC,-0.4032,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0021,OTHER,-0.542,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0022,SKIN,-0.333,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0023,OTHER,-0.2606,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0024,OTHER,-0.3314,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0025,CRC,-0.3136,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0026,CRC,-0.4087,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0027,HEMA,-0.3118,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0028,CRC,-0.232,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0029,BREAST,-0.5356,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0030,LUNG,-0.533,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0031,PANC,-0.3413,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0032,CRC,-0.3894,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0033,BREAST,-0.4821,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0034,PANC,-0.2453,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0035,CRC,-0.3206,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0036,BREAST,-0.4303,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0037,PANC,-0.1918,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0038,LUNG,-0.4839,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0039,BREAST,-0.6168,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0040,BREAST,-0.5299,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0041,CRC,-0.4329,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0042,SKIN,-0.344,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0043,CRC,-0.2918,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0044,SKIN,-0.4462,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0045,CRC,-0.2758,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0046,PANC,-0.2949,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0047,OTHER,-0.4576,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0048,LUNG,-0.1307,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0049,CRC,-0.1562,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0050,BREAST,-0.3759,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0051,BREAST,-0.2523,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0052,SKIN,-0.3971,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0053,CRC,-0.372,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0054,CRC,-0.4178,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0055,OTHER,-0.3167,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0056,BREAST,-0.5338,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0057,SKIN,-0.2951,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0058,HEMA,-0.3487,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0059,HEMA,-0.2474,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0060,OTHER,-0.2168,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0061,BREAST,-0.3256,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0062,LUNG,-0.3222,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0063,CRC,-0.4391,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0064,BREAST,-0.5484,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0065,SKIN,-0.3197,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0066,SKIN,-0.2268,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0067,OTHER,-0.2654,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0068,HEMA,-0.3981,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0069,PANC,-0.4848,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0070,CRC,-0.3722,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0071,PANC,-0.2922,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0072,OTHER,-0.3947,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0073,OTHER,-0.2686,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0074,BRAIN,-0.3041,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0075,SKIN,-0.5123,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0076,HEMA,-0.4592,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0077,BRAIN,-0.3916,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0078,SKIN,-0.1133,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0079,BREAST,-0.3136,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0080,BREAST,-0.2258,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0081,PANC,-0.4459,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0082,OTHER,-0.5,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0083,SKIN,-0.3856,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0084,HEMA,-0.3053,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0085,PANC,-0.3108,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0086,PANC,-0.3842,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0087,BRAIN,-0.1954,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0088,BRAIN,-0.2925,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0089,LUNG,-0.4462,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0090,OTHER,-0.0416,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0091,LUNG,-0.262,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0092,SKIN,-0.383,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0093,BREAST,-0.3345,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0094,LUNG,-0.3437,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0095,OTHER,-0.5987,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0096,BRAIN,-0.433,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0097,LUNG,-0.2853,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0098,BRAIN,-0.3126,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0099,HEMA,-0.2784,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0100,BREAST,-0.3216,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0101,OTHER,-0.0772,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0102,OTHER,-0.394,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0103,LUNG,-0.3942,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0104,BRAIN,-0.3953,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0105,LUNG,-0.4181,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0106,LUNG,0.0312,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0107,HEMA,-0.3864,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0108,OTHER,-0.3593,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0109,PANC,-0.1926,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0110,LUNG,-0.4215,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0111,LUNG,-0.1152,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0112,BREAST,-0.3055,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0113,SKIN,-0.4049,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0114,OTHER,-0.2968,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0115,BRAIN,-0.3297,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0116,OTHER,-0.2659,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0117,HEMA,-0.4366,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0118,BREAST,-0.404,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0119,OTHER,-0.0904,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0120,SKIN,-0.2981,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0121,BREAST,-0.4347,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0122,BRAIN,-0.3975,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0123,HEMA,-0.2934,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0124,SKIN,-0.4562,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0125,PANC,-0.2647,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0126,OTHER,-0.3201,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0127,PANC,-0.572,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0128,PANC,-0.4585,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0129,OTHER,-0.3586,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0130,OTHER,-0.4087,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0131,SKIN,-0.3469,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0132,BREAST,-0.5067,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0133,CRC,-0.453,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0134,CRC,-0.2389,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0135,LUNG,-0.4212,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0136,CRC,-0.4964,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0137,OTHER,-0.4469,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0138,LUNG,-0.362,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0139,CRC,-0.3461,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0140,PANC,-0.3738,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0141,SKIN,-0.4168,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0142,CRC,-0.2877,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0143,CRC,-0.2918,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0144,OTHER,-0.5383,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0145,SKIN,-0.0505,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0146,OTHER,-0.2234,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0147,LUNG,-0.3596,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0148,HEMA,-0.3217,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0149,CRC,-0.337,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0150,SKIN,-0.2052,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0151,HEMA,-0.391,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0152,CRC,-0.4335,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0153,CRC,-0.3595,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0154,SKIN,-0.5524,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0155,PANC,-0.7884,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0156,PANC,-0.3672,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0157,BRAIN,-0.2522,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0158,OTHER,-0.6127,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0159,SKIN,-0.4858,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0160,HEMA,-0.4546,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0161,OTHER,-0.3045,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0162,OTHER,-0.2281,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0163,BREAST,-0.3073,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0164,LUNG,-0.3811,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0165,OTHER,-0.3272,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0166,BREAST,-0.2485,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0167,HEMA,-0.2944,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0168,LUNG,-0.4249,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0169,CRC,-0.5769,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0170,BREAST,-0.1186,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0171,BREAST,-0.633,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0172,CRC,-0.1378,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0173,OTHER,-0.3593,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0174,BREAST,-0.2786,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0175,CRC,-0.2974,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0176,LUNG,-0.3159,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0177,CRC,-0.2898,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0178,SKIN,-0.4522,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0179,HEMA,-0.3031,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0180,BRAIN,-0.5858,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0181,BREAST,-0.2253,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0182,HEMA,-0.5881,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0183,BREAST,-0.4556,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0184,CRC,-0.2809,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0185,BREAST,-0.1406,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0186,CRC,-0.2852,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0187,CRC,-0.6382,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0188,CRC,-0.3246,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0189,LUNG,-0.4346,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0190,BREAST,-0.3524,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0191,SKIN,-0.1236,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0192,OTHER,-0.3055,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0193,SKIN,-0.3926,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0194,OTHER,-0.5633,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0195,OTHER,-0.5325,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0196,PANC,-0.3798,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0197,CRC,-0.2893,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0198,CRC,-0.3431,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0199,OTHER,-0.4773,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0200,SKIN,-0.2533,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0201,PANC,-0.4937,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0202,BRAIN,-0.3824,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0203,CRC,-0.1891,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0204,OTHER,-0.4792,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0205,BRAIN,-0.391,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0206,PANC,-0.3089,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0207,BRAIN,-0.6294,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0208,SKIN,-0.3428,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0209,BREAST,-0.3369,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0210,PANC,-0.5929,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0211,CRC,-0.3281,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0212,SKIN,-0.5857,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0213,OTHER,-0.1687,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0214,BREAST,-0.3468,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0215,CRC,-0.5219,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0216,SKIN,-0.6208,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0217,BREAST,-0.1196,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0218,CRC,-0.3523,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0219,PANC,-0.1335,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0220,CRC,-0.5767,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0221,HEMA,-0.3208,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0222,PANC,-0.293,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0223,HEMA,-0.3992,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0224,CRC,-0.5287,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0225,CRC,-0.3488,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0226,OTHER,-0.3991,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0227,BREAST,-0.1976,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0228,HEMA,-0.4143,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0229,CRC,-0.367,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0230,LUNG,-0.3438,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0231,OTHER,-0.1657,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0232,CRC,-0.2779,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0233,PANC,-0.2692,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0234,LUNG,-0.5255,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0235,LUNG,-0.0927,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0236,CRC,-0.5362,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0237,BRAIN,-0.3443,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0238,CRC,-0.5348,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0239,BREAST,-0.2244,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0240,PANC,-0.4695,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0241,OTHER,-0.5591,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0242,OTHER,-0.4088,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0243,PANC,-0.2769,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0244,HEMA,-0.2821,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0245,BREAST,-0.6434,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0246,CRC,-0.5801,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0247,LUNG,-0.355,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0248,CRC,-0.1744,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0249,BREAST,-0.2717,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0250,PANC,-0.5309,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0251,BREAST,-0.5851,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0252,PANC,-0.4444,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0253,PANC,-0.4831,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0254,LUNG,-0.2318,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0255,OTHER,-0.2867,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0256,BREAST,-0.5702,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0257,LUNG,-0.3937,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0258,PANC,-0.4253,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0259,SKIN,-0.4402,1,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0260,SKIN,-0.2106,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0261,BRAIN,-0.3201,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0262,BREAST,-0.2232,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0263,CRC,-0.3942,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0264,OTHER,-0.1728,0,Project_Achilles_simulation,CC_BY_4.0
CDK6,ACH-sh0265,SKIN,-0.6747,1,Project_Achilles_simulation,CC_BY_4.0
